Time,Date,Temperature 1,Temperature 2,Difference
13:15:40,19/10/2016,21.937,21.875,0.062
13:15:42,19/10/2016,21.937,21.875,0.062
13:15:43,19/10/2016,21.937,21.875,0.062
13:15:45,19/10/2016,21.937,21.875,0.062
13:15:47,19/10/2016,21.937,21.875,0.062
13:15:49,19/10/2016,21.937,21.875,0.062
13:15:51,19/10/2016,21.937,21.875,0.062
13:15:53,19/10/2016,21.937,21.875,0.062
13:15:54,19/10/2016,21.937,21.875,0.062
13:15:56,19/10/2016,21.937,21.875,0.062
13:15:58,19/10/2016,21.937,21.875,0.062
13:16:0,19/10/2016,21.937,21.875,0.062
13:16:2,19/10/2016,21.937,21.875,0.062
13:16:4,19/10/2016,21.937,21.875,0.062
13:16:6,19/10/2016,21.937,21.875,0.062
13:16:7,19/10/2016,21.937,21.875,0.062
13:16:9,19/10/2016,21.937,21.875,0.062
13:16:11,19/10/2016,21.937,21.875,0.062
13:16:13,19/10/2016,21.937,21.875,0.062
13:16:16,19/10/2016,21.937,21.875,0.062
13:16:17,19/10/2016,21.937,21.875,0.062
13:16:19,19/10/2016,21.937,21.875,0.062
13:16:21,19/10/2016,21.937,21.875,0.062
13:16:23,19/10/2016,21.875,21.875,0
13:16:25,19/10/2016,21.875,21.812,0.063
13:16:27,19/10/2016,21.937,21.875,0.062
13:16:29,19/10/2016,21.875,21.875,0
13:16:30,19/10/2016,21.875,21.875,0
13:16:32,19/10/2016,21.875,21.812,0.063
13:16:34,19/10/2016,21.875,21.812,0.063
13:16:36,19/10/2016,21.875,21.812,0.063
13:16:38,19/10/2016,21.875,21.812,0.063
13:16:40,19/10/2016,21.875,21.812,0.063
13:16:41,19/10/2016,21.875,21.812,0.063
13:16:43,19/10/2016,21.875,21.812,0.063
13:16:45,19/10/2016,21.875,21.812,0.063
13:16:47,19/10/2016,21.875,21.812,0.063
13:16:49,19/10/2016,21.875,21.812,0.063
13:16:51,19/10/2016,21.875,21.812,0.063
13:16:53,19/10/2016,21.875,21.812,0.063
13:16:55,19/10/2016,21.875,21.812,0.063
13:16:58,19/10/2016,21.875,21.812,0.063
13:17:0,19/10/2016,21.875,21.812,0.063
13:17:2,19/10/2016,21.875,21.75,0.125
13:17:4,19/10/2016,21.875,21.812,0.063
13:17:6,19/10/2016,21.875,21.812,0.063
13:17:8,19/10/2016,21.875,21.75,0.125
13:17:10,19/10/2016,21.875,21.75,0.125
13:17:12,19/10/2016,21.875,21.75,0.125
13:17:13,19/10/2016,21.875,21.75,0.125
13:17:16,19/10/2016,21.875,21.75,0.125
13:17:19,19/10/2016,21.812,21.75,0.062
13:17:21,19/10/2016,21.812,21.75,0.062
13:17:23,19/10/2016,21.812,21.75,0.062
13:17:25,19/10/2016,21.812,21.75,0.062
13:17:27,19/10/2016,21.812,21.75,0.062
13:17:29,19/10/2016,21.812,21.75,0.062
13:17:31,19/10/2016,21.812,21.75,0.062
13:17:33,19/10/2016,21.812,21.75,0.062
13:17:35,19/10/2016,21.812,21.75,0.062
13:17:36,19/10/2016,21.812,21.75,0.062
13:17:38,19/10/2016,21.812,21.75,0.062
13:17:42,19/10/2016,21.812,21.75,0.062
13:17:44,19/10/2016,21.812,21.75,0.062
13:17:45,19/10/2016,21.75,21.75,0
13:17:48,19/10/2016,21.75,21.75,0
13:17:51,19/10/2016,21.75,21.75,0
13:17:53,19/10/2016,21.75,21.75,0
13:17:56,19/10/2016,21.75,21.75,0
13:17:58,19/10/2016,21.75,21.75,0
13:18:0,19/10/2016,21.75,21.687,0.063
13:18:2,19/10/2016,21.75,21.687,0.063
13:18:4,19/10/2016,21.75,21.687,0.063
13:18:5,19/10/2016,21.75,21.687,0.063
13:18:7,19/10/2016,21.75,21.687,0.063
13:18:9,19/10/2016,21.75,21.687,0.063
13:18:11,19/10/2016,21.75,21.687,0.063
13:18:13,19/10/2016,21.75,21.687,0.063
13:18:15,19/10/2016,21.75,21.687,0.063
13:18:17,19/10/2016,21.75,21.687,0.063
13:18:18,19/10/2016,21.75,21.687,0.063
13:18:20,19/10/2016,21.75,21.687,0.063
13:18:22,19/10/2016,21.75,21.687,0.063
13:18:24,19/10/2016,21.75,21.687,0.063
13:18:26,19/10/2016,21.75,21.687,0.063
13:18:28,19/10/2016,21.75,21.687,0.063
13:18:29,19/10/2016,21.75,21.687,0.063
13:18:31,19/10/2016,21.75,21.687,0.063
13:18:33,19/10/2016,21.75,21.687,0.063
13:18:35,19/10/2016,21.75,21.687,0.063
13:18:37,19/10/2016,21.75,21.687,0.063
13:18:39,19/10/2016,21.75,21.625,0.125
13:18:41,19/10/2016,21.687,21.687,0
13:18:43,19/10/2016,21.687,21.687,0
13:18:45,19/10/2016,21.687,21.687,0
13:18:47,19/10/2016,21.687,21.625,0.062
13:18:49,19/10/2016,21.75,21.625,0.125
13:18:51,19/10/2016,21.75,21.625,0.125
13:18:52,19/10/2016,21.687,21.625,0.062
13:18:55,19/10/2016,21.687,21.687,0
13:18:57,19/10/2016,21.687,21.625,0.062
13:18:59,19/10/2016,21.687,21.625,0.062
13:19:1,19/10/2016,21.687,21.625,0.062
13:19:3,19/10/2016,21.687,21.625,0.062
13:19:6,19/10/2016,21.687,21.625,0.062
13:19:8,19/10/2016,21.687,21.625,0.062
13:19:10,19/10/2016,21.687,21.625,0.062
13:19:12,19/10/2016,21.687,21.625,0.062
13:19:14,19/10/2016,21.625,21.625,0
13:19:16,19/10/2016,21.625,21.625,0
13:19:19,19/10/2016,21.625,21.625,0
13:19:21,19/10/2016,21.625,21.562,0.063
13:19:23,19/10/2016,21.625,21.625,0
13:19:25,19/10/2016,21.625,21.562,0.063
13:19:28,19/10/2016,21.625,21.562,0.063
13:19:30,19/10/2016,21.625,21.562,0.063
13:19:32,19/10/2016,21.625,21.562,0.063
13:19:34,19/10/2016,21.625,21.562,0.063
13:19:36,19/10/2016,21.625,21.562,0.063
13:19:38,19/10/2016,21.625,21.562,0.063
13:19:41,19/10/2016,21.625,21.562,0.063
13:19:42,19/10/2016,21.625,21.562,0.063
13:19:45,19/10/2016,21.625,21.562,0.063
13:19:47,19/10/2016,21.625,21.562,0.063
13:19:49,19/10/2016,21.625,21.562,0.063
13:19:51,19/10/2016,21.625,21.562,0.063
13:19:52,19/10/2016,21.625,21.562,0.063
13:19:56,19/10/2016,21.625,21.562,0.063
13:19:58,19/10/2016,21.625,21.562,0.063
13:20:0,19/10/2016,21.562,21.562,0
13:20:2,19/10/2016,21.625,21.562,0.063
13:20:3,19/10/2016,21.625,21.562,0.063
13:20:5,19/10/2016,21.625,21.562,0.063
13:20:7,19/10/2016,21.625,21.562,0.063
13:20:9,19/10/2016,21.625,21.562,0.063
13:20:11,19/10/2016,21.625,21.5,0.125
13:20:13,19/10/2016,21.562,21.5,0.062
13:20:16,19/10/2016,21.562,21.5,0.062
13:20:18,19/10/2016,21.562,21.5,0.062
13:20:20,19/10/2016,21.625,21.5,0.125
13:20:22,19/10/2016,21.562,21.5,0.062
13:20:23,19/10/2016,21.562,21.5,0.062
13:20:25,19/10/2016,21.562,21.5,0.062
13:20:27,19/10/2016,21.562,21.5,0.062
13:20:29,19/10/2016,21.562,21.5,0.062
13:20:31,19/10/2016,21.562,21.5,0.062
13:20:32,19/10/2016,21.562,21.5,0.062
13:20:34,19/10/2016,21.562,21.5,0.062
13:20:36,19/10/2016,21.562,21.5,0.062
13:20:38,19/10/2016,21.562,21.5,0.062
13:20:40,19/10/2016,21.562,21.5,0.062
13:20:42,19/10/2016,21.562,21.5,0.062
13:20:44,19/10/2016,21.562,21.5,0.062
13:20:46,19/10/2016,21.562,21.5,0.062
13:20:48,19/10/2016,21.562,21.5,0.062
13:20:50,19/10/2016,21.562,21.5,0.062
13:20:53,19/10/2016,21.562,21.5,0.062
13:20:55,19/10/2016,21.562,21.5,0.062
13:20:57,19/10/2016,21.562,21.5,0.062
13:20:59,19/10/2016,21.562,21.5,0.062
13:21:1,19/10/2016,21.562,21.437,0.125
13:21:3,19/10/2016,21.562,21.437,0.125
13:21:5,19/10/2016,21.562,21.437,0.125
13:21:7,19/10/2016,21.562,21.437,0.125
13:21:9,19/10/2016,21.562,21.437,0.125
13:21:11,19/10/2016,21.5,21.437,0.063
13:21:13,19/10/2016,21.562,21.437,0.125
13:21:15,19/10/2016,21.562,21.437,0.125
13:21:17,19/10/2016,21.562,21.437,0.125
13:21:19,19/10/2016,21.562,21.437,0.125
13:21:21,19/10/2016,21.5,21.437,0.063
13:21:26,19/10/2016,21.562,21.437,0.125
13:21:29,19/10/2016,21.5,21.437,0.063
13:21:30,19/10/2016,21.562,21.437,0.125
13:21:32,19/10/2016,21.5,21.437,0.063
13:21:34,19/10/2016,21.5,21.437,0.063
13:21:38,19/10/2016,21.562,21.437,0.125
13:21:39,19/10/2016,21.5,21.437,0.063
13:21:41,19/10/2016,21.5,21.437,0.063
13:21:43,19/10/2016,21.5,21.437,0.063
13:21:45,19/10/2016,21.5,21.437,0.063
13:21:47,19/10/2016,21.5,21.437,0.063
13:21:49,19/10/2016,21.5,21.375,0.125
13:21:51,19/10/2016,21.437,21.25,0.187
13:21:53,19/10/2016,21.312,21.125,0.187
13:21:55,19/10/2016,21.25,21.062,0.188
13:21:57,19/10/2016,21.187,21,0.187
13:21:59,19/10/2016,21.187,21,0.187
13:22:0,19/10/2016,21.125,21,0.125
13:22:2,19/10/2016,21.062,20.937,0.125
13:22:4,19/10/2016,21.062,20.875,0.187
13:22:6,19/10/2016,21,20.875,0.125
13:22:8,19/10/2016,21,20.812,0.188
13:22:10,19/10/2016,20.937,20.812,0.125
13:22:11,19/10/2016,20.937,20.812,0.125
13:22:13,19/10/2016,20.937,20.812,0.125
13:22:15,19/10/2016,20.937,20.812,0.125
13:22:17,19/10/2016,20.875,20.812,0.063
13:22:19,19/10/2016,20.875,20.75,0.125
13:22:21,19/10/2016,20.875,20.75,0.125
13:22:23,19/10/2016,20.812,20.75,0.062
13:22:25,19/10/2016,20.812,20.75,0.062
13:22:27,19/10/2016,20.812,20.687,0.125
13:22:30,19/10/2016,20.75,20.687,0.063
13:22:31,19/10/2016,20.75,20.687,0.063
13:22:33,19/10/2016,20.75,20.687,0.063
13:22:35,19/10/2016,20.75,20.687,0.063
13:22:37,19/10/2016,20.687,20.687,0
13:22:39,19/10/2016,20.687,20.687,0
13:22:41,19/10/2016,20.687,20.687,0
13:22:43,19/10/2016,20.687,20.687,0
13:22:44,19/10/2016,20.687,20.625,0.062
13:22:46,19/10/2016,20.687,20.625,0.062
13:22:50,19/10/2016,20.75,20.625,0.125
13:22:53,19/10/2016,20.687,20.625,0.062
13:22:55,19/10/2016,20.687,20.625,0.062
13:22:58,19/10/2016,20.687,20.625,0.062
13:23:0,19/10/2016,20.687,20.625,0.062
13:23:2,19/10/2016,20.687,20.625,0.062
13:23:4,19/10/2016,20.687,20.625,0.062
13:23:6,19/10/2016,20.687,20.625,0.062
13:23:8,19/10/2016,20.687,20.625,0.062
13:23:9,19/10/2016,20.687,20.625,0.062
13:23:11,19/10/2016,20.687,20.625,0.062
13:23:13,19/10/2016,20.687,20.562,0.125
13:23:15,19/10/2016,20.687,20.625,0.062
13:23:17,19/10/2016,20.687,20.625,0.062
13:23:19,19/10/2016,20.687,20.562,0.125
13:23:20,19/10/2016,20.687,20.625,0.062
13:23:22,19/10/2016,20.75,20.625,0.125
13:23:24,19/10/2016,20.75,20.625,0.125
13:23:26,19/10/2016,20.75,20.625,0.125
13:23:30,19/10/2016,20.812,20.625,0.187
13:23:42,19/10/2016,20.875,20.625,0.25
13:23:54,19/10/2016,21,20.562,0.438
13:24:6,19/10/2016,21.062,20.562,0.5
13:24:18,19/10/2016,21.125,20.562,0.563
13:24:30,19/10/2016,21.25,20.625,0.625
13:24:42,19/10/2016,21.312,20.75,0.562
13:24:54,19/10/2016,21.375,20.875,0.5
13:25:6,19/10/2016,21.375,20.937,0.438
13:25:17,19/10/2016,21.375,20.937,0.438
13:25:29,19/10/2016,21.375,21,0.375
13:25:41,19/10/2016,21.437,21,0.437
13:25:53,19/10/2016,21.437,21,0.437
13:26:7,19/10/2016,21.5,21.062,0.438
13:26:19,19/10/2016,21.5,21.062,0.438
13:26:30,19/10/2016,21.5,21.125,0.375
13:26:42,19/10/2016,22.312,21.562,0.75
13:26:55,19/10/2016,22.5,21.75,0.75
13:27:7,19/10/2016,22.437,21.75,0.687
13:27:19,19/10/2016,22.375,21.812,0.563
13:27:30,19/10/2016,22.312,21.812,0.5
13:27:42,19/10/2016,22.25,21.812,0.438
13:27:54,19/10/2016,22.187,21.812,0.375
13:28:6,19/10/2016,22.187,21.812,0.375
13:28:18,19/10/2016,22.187,21.812,0.375
13:28:30,19/10/2016,22.125,21.875,0.25
13:28:42,19/10/2016,22.125,21.875,0.25
13:28:53,19/10/2016,22.125,21.875,0.25
13:29:5,19/10/2016,22.125,21.875,0.25
13:29:17,19/10/2016,22.125,21.812,0.313
13:29:29,19/10/2016,22.125,21.812,0.313
13:29:41,19/10/2016,22.125,21.812,0.313
13:29:54,19/10/2016,23.5,23.187,0.313
13:30:6,19/10/2016,25,25,0
13:30:17,19/10/2016,26.312,26.187,0.125
13:30:29,19/10/2016,26.625,26.125,0.5
13:30:41,19/10/2016,26.625,26,0.625
13:30:53,19/10/2016,26.125,25.75,0.375
13:31:5,19/10/2016,26.062,25.812,0.25
13:31:17,19/10/2016,26,25.75,0.25
13:31:29,19/10/2016,25.812,25.562,0.25
13:31:40,19/10/2016,25.562,25.375,0.187
13:31:52,19/10/2016,25.312,25.187,0.125
13:32:4,19/10/2016,25.187,25.125,0.062
13:32:16,19/10/2016,25.375,25.375,0
13:32:28,19/10/2016,25.25,25.437,0.187
13:32:40,19/10/2016,25.437,25.687,0.25
13:32:52,19/10/2016,26,26.312,0.312
13:33:3,19/10/2016,26.125,26.5,0.375
13:33:15,19/10/2016,26.562,26.875,0.313
13:33:27,19/10/2016,26.875,27.187,0.312
13:33:39,19/10/2016,26.875,27.25,0.375
13:33:52,19/10/2016,26.875,26.875,0
13:34:4,19/10/2016,26.437,26.625,0.188
13:34:16,19/10/2016,27,27.125,0.125
13:34:27,19/10/2016,27,27.125,0.125
13:34:40,19/10/2016,26.875,27,0.125
13:34:52,19/10/2016,26.437,26.562,0.125
13:35:4,19/10/2016,26.125,26.562,0.437
13:35:16,19/10/2016,25.812,25.937,0.125
13:35:28,19/10/2016,25.562,25.687,0.125
13:35:40,19/10/2016,25.375,25.5,0.125
13:35:52,19/10/2016,25.187,25.25,0.063
13:36:5,19/10/2016,25.187,25.062,0.125
13:36:17,19/10/2016,24.812,24.875,0.063
13:36:28,19/10/2016,24.687,24.687,0
13:36:40,19/10/2016,24.562,24.562,0
13:36:53,19/10/2016,24.437,24.437,0
13:37:5,19/10/2016,24.312,24.312,0
13:37:17,19/10/2016,24.25,24.187,0.063
13:37:29,19/10/2016,24.125,24.187,0.062
13:37:40,19/10/2016,24.062,24,0.062
13:37:52,19/10/2016,23.937,23.875,0.062
13:38:4,19/10/2016,23.875,23.812,0.063
13:38:16,19/10/2016,23.812,23.75,0.062
13:38:29,19/10/2016,23.687,23.625,0.062
13:38:41,19/10/2016,23.625,23.562,0.063
13:38:52,19/10/2016,23.562,23.5,0.062
13:39:4,19/10/2016,23.5,23.437,0.063
13:39:16,19/10/2016,23.437,23.375,0.062
13:39:28,19/10/2016,23.437,23.312,0.125
13:39:40,19/10/2016,23.375,23.312,0.063
13:39:53,19/10/2016,23.312,23.25,0.062
13:40:5,19/10/2016,23.25,23.25,0
13:40:17,19/10/2016,23.25,23.187,0.063
13:40:29,19/10/2016,23.187,23.125,0.062
13:40:41,19/10/2016,23.125,23.062,0.063
13:40:53,19/10/2016,23.125,23.062,0.063
13:41:5,19/10/2016,23.062,23,0.062
13:41:16,19/10/2016,23.062,23,0.062
13:41:28,19/10/2016,23,22.937,0.063
13:41:40,19/10/2016,23,22.937,0.063
13:41:52,19/10/2016,23,22.875,0.125
13:42:4,19/10/2016,22.937,22.875,0.062
13:42:16,19/10/2016,22.937,22.875,0.062
13:42:28,19/10/2016,22.875,22.812,0.063
13:42:39,19/10/2016,22.875,22.812,0.063
13:42:51,19/10/2016,23.125,23.625,0.5
13:43:3,19/10/2016,23.625,23.75,0.125
13:43:15,19/10/2016,23.75,23.687,0.063
13:43:27,19/10/2016,23.687,23.625,0.062
13:43:39,19/10/2016,23.625,23.5,0.125
13:43:51,19/10/2016,23.5,23.375,0.125
13:44:4,19/10/2016,23.437,23.375,0.062
13:44:16,19/10/2016,23.375,23.375,0
13:44:28,19/10/2016,23.312,23.125,0.187
13:44:40,19/10/2016,23.25,23.062,0.188
13:44:51,19/10/2016,23.187,23,0.187
13:45:3,19/10/2016,23.125,22.937,0.188
13:45:15,19/10/2016,23.062,22.875,0.187
13:46:16,19/10/2016,22.875,22.75,0.125
13:46:28,19/10/2016,22.812,22.75,0.062
13:46:40,19/10/2016,22.812,22.687,0.125
13:46:52,19/10/2016,22.75,22.625,0.125
13:47:4,19/10/2016,22.687,22.625,0.062
13:47:16,19/10/2016,22.687,22.562,0.125
13:47:28,19/10/2016,22.687,22.562,0.125
13:47:40,19/10/2016,22.625,22.5,0.125
13:47:52,19/10/2016,22.625,22.5,0.125
13:48:4,19/10/2016,22.625,22.5,0.125
13:48:16,19/10/2016,22.562,22.5,0.062
13:48:28,19/10/2016,22.562,22.437,0.125
13:48:39,19/10/2016,22.562,22.437,0.125
13:48:51,19/10/2016,22.562,22.437,0.125
13:49:3,19/10/2016,22.5,22.437,0.063
13:49:15,19/10/2016,22.5,22.437,0.063
13:49:27,19/10/2016,22.5,22.375,0.125
13:49:39,19/10/2016,22.5,22.375,0.125
13:49:51,19/10/2016,22.5,22.375,0.125
13:50:1,19/10/2016,0,0,0
13:50:13,19/10/2016,22.5,22.375,0.125
13:51:33,19/10/2016,22.437,22.312,0.125
13:51:44,19/10/2016,22.437,22.312,0.125
13:51:56,19/10/2016,22.437,22.312,0.125
13:52:8,19/10/2016,22.375,22.312,0.063
13:52:20,19/10/2016,22.375,22.312,0.063
13:54:5,19/10/2016,22.312,22.25,0.062
13:54:17,19/10/2016,22.312,22.25,0.062
13:54:23,19/10/2016,22.312,22.25,0.062
13:54:36,19/10/2016,22.312,22.25,0.062
13:54:47,19/10/2016,22.312,22.25,0.062
13:54:59,19/10/2016,22.312,22.25,0.062
13:55:6,19/10/2016,22.312,22.25,0.062
13:55:14,19/10/2016,22.312,22.25,0.062
13:55:26,19/10/2016,22.312,22.25,0.062
13:55:38,19/10/2016,22.312,22.25,0.062
13:55:49,19/10/2016,22.312,22.25,0.062
13:56:1,19/10/2016,22.312,22.25,0.062
13:56:13,19/10/2016,22.312,22.25,0.062
13:56:25,19/10/2016,22.312,22.25,0.062
13:56:37,19/10/2016,22.312,22.25,0.062
13:56:50,19/10/2016,22.312,22.25,0.062
13:57:1,19/10/2016,22.312,22.25,0.062
13:57:13,19/10/2016,22.312,22.25,0.062
13:57:25,19/10/2016,22.312,22.25,0.062
13:57:37,19/10/2016,22.312,22.25,0.062
13:57:49,19/10/2016,22.312,22.25,0.062
13:58:1,19/10/2016,22.312,22.25,0.062
13:58:13,19/10/2016,22.25,22.25,0
13:58:24,19/10/2016,22.312,22.25,0.062
13:58:36,19/10/2016,22.312,22.187,0.125
13:58:48,19/10/2016,22.312,22.25,0.062
13:59:0,19/10/2016,22.312,22.187,0.125
13:59:12,19/10/2016,22.25,22.187,0.063
13:59:24,19/10/2016,22.312,22.187,0.125
13:59:36,19/10/2016,22.25,22.187,0.063
13:59:48,19/10/2016,22.25,22.187,0.063
13:59:59,19/10/2016,22.25,22.187,0.063
14:0:11,19/10/2016,22.25,22.187,0.063
14:0:23,19/10/2016,22.25,22.187,0.063
14:0:35,19/10/2016,22.25,22.187,0.063
14:0:47,19/10/2016,22.25,22.187,0.063
14:0:59,19/10/2016,22.25,22.187,0.063
14:1:11,19/10/2016,22.25,22.187,0.063
14:2:46,19/10/2016,22.25,22.187,0.063
14:2:57,19/10/2016,22.25,22.187,0.063
14:3:23,19/10/2016,22.25,22.187,0.063
14:3:34,19/10/2016,22.25,22.187,0.063
14:3:46,19/10/2016,22.25,22.187,0.063
14:3:58,19/10/2016,22.25,22.187,0.063
14:4:10,19/10/2016,22.25,22.187,0.063
14:4:22,19/10/2016,22.25,22.187,0.063
14:4:34,19/10/2016,22.25,22.187,0.063
14:4:45,19/10/2016,22.187,22.125,0.062
14:4:57,19/10/2016,22.187,22.125,0.062
14:5:9,19/10/2016,22.187,22.125,0.062
14:5:21,19/10/2016,22.187,22.125,0.062
14:5:33,19/10/2016,22.187,22.125,0.062
14:5:44,19/10/2016,22.187,22.125,0.062
14:5:56,19/10/2016,22.187,22.125,0.062
14:6:8,19/10/2016,22.187,22.125,0.062
14:6:20,19/10/2016,22.187,22.125,0.062
14:6:32,19/10/2016,22.187,22.125,0.062
14:6:44,19/10/2016,22.187,22.125,0.062
14:6:55,19/10/2016,22.187,22.125,0.062
14:7:7,19/10/2016,22.187,22.125,0.062
14:7:19,19/10/2016,22.187,22.125,0.062
14:7:31,19/10/2016,22.187,22.125,0.062
14:7:43,19/10/2016,22.187,22.187,0
14:8:16,19/10/2016,22.187,22.125,0.062
14:8:27,19/10/2016,22.187,22.187,0
14:8:39,19/10/2016,22.187,22.187,0
14:8:51,19/10/2016,22.187,22.125,0.062
14:9:3,19/10/2016,22.187,22.125,0.062
14:9:15,19/10/2016,22.187,22.125,0.062
14:9:27,19/10/2016,22.187,22.125,0.062
14:11:17,19/10/2016,22.187,22.125,0.062
14:11:29,19/10/2016,22.187,22.125,0.062
14:11:41,19/10/2016,22.187,22.125,0.062
14:11:53,19/10/2016,22.187,22.125,0.062
14:12:5,19/10/2016,22.187,22.125,0.062
14:12:16,19/10/2016,22.187,22.125,0.062
14:12:28,19/10/2016,22.187,22.125,0.062
14:12:41,19/10/2016,22.187,22.125,0.062
14:12:53,19/10/2016,22.187,22.125,0.062
14:13:5,19/10/2016,22.187,22.125,0.062
14:13:17,19/10/2016,22.187,22.125,0.062
14:13:29,19/10/2016,22.187,22.125,0.062
14:13:42,19/10/2016,22.187,22.125,0.062
14:13:54,19/10/2016,22.187,22.125,0.062
14:14:6,19/10/2016,22.187,22.125,0.062
14:14:17,19/10/2016,22.187,22.187,0
14:14:29,19/10/2016,22.187,22.187,0
14:14:42,19/10/2016,22.187,22.187,0
14:14:54,19/10/2016,22.187,22.187,0
14:15:6,19/10/2016,22.187,22.187,0
14:15:18,19/10/2016,22.187,22.187,0
14:15:29,19/10/2016,22.187,22.187,0
14:15:41,19/10/2016,22.187,22.187,0
14:15:53,19/10/2016,22.187,22.187,0
14:16:5,19/10/2016,22.187,22.187,0
14:16:17,19/10/2016,22.187,22.187,0
14:16:29,19/10/2016,22.187,22.187,0
14:16:41,19/10/2016,22.25,22.187,0.063
14:16:52,19/10/2016,22.25,22.187,0.063
14:17:4,19/10/2016,22.25,22.187,0.063
14:17:17,19/10/2016,22.25,22.25,0
14:17:29,19/10/2016,22.25,22.25,0
14:17:41,19/10/2016,22.25,22.25,0
14:17:53,19/10/2016,22.25,22.187,0.063
14:18:5,19/10/2016,22.25,22.187,0.063
14:18:17,19/10/2016,22.25,22.25,0
14:18:29,19/10/2016,22.25,22.187,0.063
14:18:41,19/10/2016,22.25,22.187,0.063
14:18:53,19/10/2016,22.25,22.187,0.063
14:20:43,19/10/2016,22.25,22.187,0.063
14:20:55,19/10/2016,22.25,22.187,0.063
14:21:7,19/10/2016,22.25,22.187,0.063
14:21:18,19/10/2016,22.25,22.25,0
14:21:30,19/10/2016,22.25,22.25,0
14:21:42,19/10/2016,22.25,22.25,0
14:21:54,19/10/2016,22.25,22.25,0
14:22:6,19/10/2016,22.25,22.187,0.063
14:22:17,19/10/2016,22.25,22.187,0.063
14:22:29,19/10/2016,22.25,22.187,0.063
14:22:41,19/10/2016,22.25,22.187,0.063
14:22:53,19/10/2016,22.25,22.187,0.063
14:23:4,19/10/2016,22.25,22.187,0.063
14:23:16,19/10/2016,22.25,22.187,0.063
14:23:28,19/10/2016,22.25,22.187,0.063
14:23:40,19/10/2016,22.25,22.187,0.063
14:23:51,19/10/2016,22.25,22.187,0.063
14:24:4,19/10/2016,22.25,22.187,0.063
14:24:16,19/10/2016,22.25,22.187,0.063
14:24:28,19/10/2016,22.25,22.187,0.063
14:24:39,19/10/2016,22.25,22.187,0.063
14:24:51,19/10/2016,22.25,22.187,0.063
14:25:3,19/10/2016,22.25,22.187,0.063
14:25:15,19/10/2016,22.25,22.187,0.063
14:25:26,19/10/2016,22.25,22.187,0.063
14:25:38,19/10/2016,22.25,22.187,0.063
14:25:50,19/10/2016,22.25,22.187,0.063
14:26:2,19/10/2016,22.25,22.187,0.063
14:26:14,19/10/2016,22.187,22.187,0
14:26:25,19/10/2016,22.187,22.187,0
14:26:37,19/10/2016,22.187,22.187,0
14:26:49,19/10/2016,22.187,22.187,0
14:27:1,19/10/2016,22.187,22.187,0
14:27:12,19/10/2016,22.187,22.125,0.062
14:27:24,19/10/2016,22.187,22.125,0.062
14:27:36,19/10/2016,22.187,22.125,0.062
14:27:48,19/10/2016,22.187,22.125,0.062
14:27:59,19/10/2016,22.187,22.125,0.062
14:28:11,19/10/2016,22.187,22.125,0.062
14:28:23,19/10/2016,22.187,22.125,0.062
14:28:35,19/10/2016,22.187,22.125,0.062
14:28:46,19/10/2016,22.187,22.125,0.062
14:28:58,19/10/2016,22.187,22.125,0.062
14:29:10,19/10/2016,22.187,22.125,0.062
14:29:22,19/10/2016,22.187,22.125,0.062
14:29:34,19/10/2016,22.187,22.125,0.062
14:29:45,19/10/2016,22.187,22.125,0.062
14:29:57,19/10/2016,22.187,22.125,0.062
14:30:9,19/10/2016,22.187,22.125,0.062
14:30:21,19/10/2016,22.187,22.125,0.062
14:30:32,19/10/2016,22.187,22.125,0.062
14:30:44,19/10/2016,22.187,22.125,0.062
14:30:56,19/10/2016,22.187,22.125,0.062
14:31:8,19/10/2016,22.187,22.125,0.062
14:31:19,19/10/2016,22.187,22.125,0.062
14:31:31,19/10/2016,22.187,22.062,0.125
14:31:43,19/10/2016,22.187,22.125,0.062
14:31:55,19/10/2016,22.187,22.062,0.125
14:32:7,19/10/2016,22.187,22.062,0.125
14:32:18,19/10/2016,22.187,22.062,0.125
14:32:30,19/10/2016,22.187,22.062,0.125
14:32:42,19/10/2016,22.187,22.062,0.125
14:32:54,19/10/2016,22.187,22.062,0.125
14:33:5,19/10/2016,22.187,22.062,0.125
14:33:17,19/10/2016,22.187,22.062,0.125
14:33:29,19/10/2016,22.187,22.125,0.062
14:33:41,19/10/2016,22.187,22.125,0.062
14:33:52,19/10/2016,22.187,22.125,0.062
14:34:4,19/10/2016,22.187,22.125,0.062
14:34:16,19/10/2016,22.125,22.125,0
14:34:28,19/10/2016,22.125,22.125,0
14:34:40,19/10/2016,22.125,22.125,0
14:45:31,19/10/2016,22.062,22.062,0
14:45:43,19/10/2016,22.062,22,0.062
14:45:55,19/10/2016,22.062,22,0.062
14:46:7,19/10/2016,22.062,22,0.062
14:46:19,19/10/2016,22.062,22,0.062
14:46:30,19/10/2016,22.062,22,0.062
14:46:42,19/10/2016,22.062,22,0.062
14:46:54,19/10/2016,22.062,22,0.062
14:47:6,19/10/2016,22.062,22,0.062
14:47:18,19/10/2016,22.062,22.062,0
14:47:30,19/10/2016,22.062,22,0.062
14:47:42,19/10/2016,22.062,22,0.062
14:47:53,19/10/2016,22.062,22,0.062
14:48:5,19/10/2016,22.062,22,0.062
14:48:18,19/10/2016,22.062,22.062,0
14:48:30,19/10/2016,22.062,22.062,0
14:48:42,19/10/2016,22.062,22,0.062
14:48:53,19/10/2016,22.062,22.062,0
